config_id,max_depth,criterion,splitter,min_samples_leaf,min_samples_split,max_features,train_accuracy_mean,train_f1_mean,cv_accuracy_mean,cv_f1_mean,train_accuracy_std,train_f1_std,cv_accuracy_std,cv_f1_std
529,3,entropy,best,10,2,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
530,3,entropy,best,10,5,None,0.8976190476190478,0.8972645509210274,0.8726190476190477,0.8721646924444697,0.011377570086314523,0.013582659564792187,0.03432678945440198,0.0380984787922064
531,3,entropy,best,10,5,sqrt,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
532,3,entropy,best,10,5,log2,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
533,3,entropy,best,10,5,0.25,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
534,3,entropy,best,10,5,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
535,3,entropy,best,10,10,None,0.8976190476190478,0.8972645509210274,0.8726190476190477,0.8721646924444697,0.011377570086314523,0.013582659564792187,0.03432678945440198,0.0380984787922064
536,3,entropy,best,10,10,sqrt,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
537,3,entropy,best,10,10,log2,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
538,3,entropy,best,10,10,0.25,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
539,3,entropy,best,10,10,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
540,3,entropy,random,1,2,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
541,3,entropy,random,1,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
542,3,entropy,random,1,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
543,3,entropy,random,1,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
544,3,entropy,random,1,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
545,3,entropy,random,1,5,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
546,3,entropy,random,1,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
547,3,entropy,random,1,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
548,3,entropy,random,1,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
549,3,entropy,random,1,5,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
550,3,entropy,random,1,10,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
551,3,entropy,random,1,10,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
552,3,entropy,random,1,10,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
553,3,entropy,random,1,10,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
554,3,entropy,random,1,10,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
555,3,entropy,random,3,2,None,0.7901785714285714,0.8055265559770776,0.7892857142857143,0.8034317636955376,0.011192556616571581,0.035107347643106634,0.0411655974570292,0.05262574054104117
556,3,entropy,random,3,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
557,3,entropy,random,3,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
558,3,entropy,random,3,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
559,3,entropy,random,3,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
560,3,entropy,random,3,5,None,0.7901785714285714,0.8055265559770776,0.7892857142857143,0.8034317636955376,0.011192556616571581,0.035107347643106634,0.0411655974570292,0.05262574054104117
561,3,entropy,random,3,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
562,3,entropy,random,3,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
563,3,entropy,random,3,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
564,3,entropy,random,3,5,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
565,3,entropy,random,3,10,None,0.7901785714285714,0.8055265559770776,0.7892857142857143,0.8034317636955376,0.011192556616571581,0.035107347643106634,0.0411655974570292,0.05262574054104117
566,3,entropy,random,3,10,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
567,3,entropy,random,3,10,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
568,3,entropy,random,3,10,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
569,3,entropy,random,3,10,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
570,3,entropy,random,5,2,None,0.7895833333333332,0.8051814874212087,0.7916666666666666,0.8058544329579214,0.009819495790032032,0.034737127356804676,0.03613695469536696,0.050603853193782564
571,3,entropy,random,5,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
572,3,entropy,random,5,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
573,3,entropy,random,5,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
574,3,entropy,random,5,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
575,3,entropy,random,5,5,None,0.7895833333333332,0.8051814874212087,0.7916666666666666,0.8058544329579214,0.009819495790032032,0.034737127356804676,0.03613695469536696,0.050603853193782564
576,3,entropy,random,5,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
577,3,entropy,random,5,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
578,3,entropy,random,5,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
579,3,entropy,random,5,5,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
580,3,entropy,random,5,10,None,0.7895833333333332,0.8051814874212087,0.7916666666666666,0.8058544329579214,0.009819495790032032,0.034737127356804676,0.03613695469536696,0.050603853193782564
581,3,entropy,random,5,10,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
582,3,entropy,random,5,10,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
583,3,entropy,random,5,10,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
584,3,entropy,random,5,10,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
585,3,entropy,random,10,2,None,0.7898809523809524,0.7844305768708717,0.7678571428571428,0.7639534921721528,0.009761334395150867,0.03904176417933395,0.033746827947252415,0.052751548784964596
586,3,entropy,random,10,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
587,3,entropy,random,10,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
588,3,entropy,random,10,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
589,3,entropy,random,10,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
590,3,entropy,random,10,5,None,0.7898809523809524,0.7844305768708717,0.7678571428571428,0.7639534921721528,0.009761334395150867,0.03904176417933395,0.033746827947252415,0.052751548784964596
591,3,entropy,random,10,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
592,3,entropy,random,10,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
593,3,entropy,random,10,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
594,3,entropy,random,10,5,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
595,3,entropy,random,10,10,None,0.7898809523809524,0.7844305768708717,0.7678571428571428,0.7639534921721528,0.009761334395150867,0.03904176417933395,0.033746827947252415,0.052751548784964596
596,3,entropy,random,10,10,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
597,3,entropy,random,10,10,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
598,3,entropy,random,10,10,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
599,3,entropy,random,10,10,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
600,3,log_loss,best,1,2,None,0.9122023809523808,0.9121461276912604,0.8892857142857143,0.889118780262274,0.009495200439679967,0.013173004465191325,0.03320248857862031,0.036906294856279845
601,3,log_loss,best,1,2,sqrt,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
602,3,log_loss,best,1,2,log2,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
603,3,log_loss,best,1,2,0.25,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
604,3,log_loss,best,1,2,0.5,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
605,3,log_loss,best,1,5,None,0.9122023809523808,0.9121461276912604,0.8892857142857143,0.889118780262274,0.009495200439679967,0.013173004465191325,0.03320248857862031,0.036906294856279845
606,3,log_loss,best,1,5,sqrt,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
607,3,log_loss,best,1,5,log2,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
608,3,log_loss,best,1,5,0.25,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
609,3,log_loss,best,1,5,0.5,0.9068452380952382,0.9060274211224477,0.8607142857142858,0.8550968060492513,0.012034265844735546,0.014831452175304186,0.03829930462415576,0.04699752214796712
610,3,log_loss,best,1,10,None,0.9122023809523808,0.9121461276912604,0.8892857142857143,0.889118780262274,0.009495200439679967,0.013173004465191325,0.03320248857862031,0.036906294856279845
611,3,log_loss,best,1,10,sqrt,0.9062500000000001,0.9054740809225209,0.8607142857142858,0.8550968060492513,0.011567829813276165,0.014569696472659772,0.03829930462415576,0.04699752214796712
612,3,log_loss,best,1,10,log2,0.9062500000000001,0.9054740809225209,0.8607142857142858,0.8550968060492513,0.011567829813276165,0.014569696472659772,0.03829930462415576,0.04699752214796712
613,3,log_loss,best,1,10,0.25,0.9062500000000001,0.9054740809225209,0.8607142857142858,0.8550968060492513,0.011567829813276165,0.014569696472659772,0.03829930462415576,0.04699752214796712
614,3,log_loss,best,1,10,0.5,0.9062500000000001,0.9054740809225209,0.8607142857142858,0.8550968060492513,0.011567829813276165,0.014569696472659772,0.03829930462415576,0.04699752214796712
615,3,log_loss,best,3,2,None,0.9113095238095236,0.9111490040803556,0.886904761904762,0.886992251819956,0.009819495790032023,0.014014584725983695,0.03283458261276842,0.0365909349384582
616,3,log_loss,best,3,2,sqrt,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
617,3,log_loss,best,3,2,log2,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
618,3,log_loss,best,3,2,0.25,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
619,3,log_loss,best,3,2,0.5,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
620,3,log_loss,best,3,5,None,0.9113095238095236,0.9111490040803556,0.886904761904762,0.886992251819956,0.009819495790032023,0.014014584725983695,0.03283458261276842,0.0365909349384582
621,3,log_loss,best,3,5,sqrt,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
622,3,log_loss,best,3,5,log2,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
623,3,log_loss,best,3,5,0.25,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
624,3,log_loss,best,3,5,0.5,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
625,3,log_loss,best,3,10,None,0.9113095238095236,0.9111490040803556,0.886904761904762,0.886992251819956,0.009819495790032023,0.014014584725983695,0.03283458261276842,0.0365909349384582
626,3,log_loss,best,3,10,sqrt,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
627,3,log_loss,best,3,10,log2,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
628,3,log_loss,best,3,10,0.25,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
629,3,log_loss,best,3,10,0.5,0.905654761904762,0.9049256413052119,0.8607142857142858,0.8550968060492513,0.01104746968729669,0.014211843692591023,0.03829930462415576,0.04699752214796712
630,3,log_loss,best,5,2,None,0.907440476190476,0.9072843741459544,0.880952380952381,0.88105004587775,0.012105033127444159,0.016781644740625854,0.0348535740338762,0.039539463263566464
631,3,log_loss,best,5,2,sqrt,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
632,3,log_loss,best,5,2,log2,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
633,3,log_loss,best,5,2,0.25,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
634,3,log_loss,best,5,2,0.5,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
635,3,log_loss,best,5,5,None,0.907440476190476,0.9072843741459544,0.880952380952381,0.88105004587775,0.012105033127444159,0.016781644740625854,0.0348535740338762,0.039539463263566464
636,3,log_loss,best,5,5,sqrt,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
637,3,log_loss,best,5,5,log2,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
638,3,log_loss,best,5,5,0.25,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
639,3,log_loss,best,5,5,0.5,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
640,3,log_loss,best,5,10,None,0.907440476190476,0.9072843741459544,0.880952380952381,0.88105004587775,0.012105033127444159,0.016781644740625854,0.0348535740338762,0.039539463263566464
641,3,log_loss,best,5,10,sqrt,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
642,3,log_loss,best,5,10,log2,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
643,3,log_loss,best,5,10,0.25,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
644,3,log_loss,best,5,10,0.5,0.9041666666666668,0.903640005009373,0.8595238095238095,0.8540193649718102,0.01238405900323191,0.014666641669597101,0.03749797532597106,0.04634825820135668
645,3,log_loss,best,10,2,None,0.8976190476190478,0.8972645509210274,0.8726190476190477,0.8721646924444697,0.011377570086314523,0.013582659564792187,0.03432678945440198,0.0380984787922064
646,3,log_loss,best,10,2,sqrt,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
647,3,log_loss,best,10,2,log2,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
648,3,log_loss,best,10,2,0.25,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
649,3,log_loss,best,10,2,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
650,3,log_loss,best,10,5,None,0.8976190476190478,0.8972645509210274,0.8726190476190477,0.8721646924444697,0.011377570086314523,0.013582659564792187,0.03432678945440198,0.0380984787922064
651,3,log_loss,best,10,5,sqrt,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
652,3,log_loss,best,10,5,log2,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
653,3,log_loss,best,10,5,0.25,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
654,3,log_loss,best,10,5,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
655,3,log_loss,best,10,10,None,0.8976190476190478,0.8972645509210274,0.8726190476190477,0.8721646924444697,0.011377570086314523,0.013582659564792187,0.03432678945440198,0.0380984787922064
656,3,log_loss,best,10,10,sqrt,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
657,3,log_loss,best,10,10,log2,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
658,3,log_loss,best,10,10,0.25,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
659,3,log_loss,best,10,10,0.5,0.9020833333333335,0.9009090019862762,0.8535714285714284,0.8466729122450947,0.0143638911104494,0.01587553065566307,0.0388894673472643,0.04699318046735571
660,3,log_loss,random,1,2,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
661,3,log_loss,random,1,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
662,3,log_loss,random,1,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
663,3,log_loss,random,1,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
664,3,log_loss,random,1,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
665,3,log_loss,random,1,5,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
666,3,log_loss,random,1,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
667,3,log_loss,random,1,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
668,3,log_loss,random,1,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
669,3,log_loss,random,1,5,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
670,3,log_loss,random,1,10,None,0.7910714285714285,0.8061968244968941,0.788095238095238,0.8017991106343132,0.011090339346573552,0.03488282196382361,0.04042113101890426,0.053117399015118076
671,3,log_loss,random,1,10,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
672,3,log_loss,random,1,10,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
673,3,log_loss,random,1,10,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
674,3,log_loss,random,1,10,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
675,3,log_loss,random,3,2,None,0.7901785714285714,0.8055265559770776,0.7892857142857143,0.8034317636955376,0.011192556616571581,0.035107347643106634,0.0411655974570292,0.05262574054104117
676,3,log_loss,random,3,2,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
677,3,log_loss,random,3,2,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
678,3,log_loss,random,3,2,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
679,3,log_loss,random,3,2,0.5,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
680,3,log_loss,random,3,5,None,0.7901785714285714,0.8055265559770776,0.7892857142857143,0.8034317636955376,0.011192556616571581,0.035107347643106634,0.0411655974570292,0.05262574054104117
681,3,log_loss,random,3,5,sqrt,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
682,3,log_loss,random,3,5,log2,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
683,3,log_loss,random,3,5,0.25,0.7779761904761904,0.7218355475262256,0.780952380952381,0.7218668381061945,0.015041649336812192,0.024035881157017137,0.04794742220812582,0.07587397744282284
